domain,record_type,encoding_type,encodePacketStart,encodePacketEnd,dnsResStart,dnsResEnd,encode_duration,dns_resolution_duration,total_duration
example.com,AAAA,Base64,832748.5488545,832748.548873791,832748.548873875,832748.551154583,1.9290950149297714e-05,0.002280707936733961,0.002300082938745618
example.com,AAAA,Base85,832748.551252125,832748.551281083,832748.551281166,832748.55345125,2.895807847380638e-05,0.002170083927921951,0.00219912501052022
example.com,AAAA,Base91,832748.553540916,832748.553565166,832748.55356525,832748.556558708,2.4250010028481483e-05,0.0029934579506516457,0.003017792012542486
example.com,AAAA,Binary,832748.556652541,832748.556679041,832748.556679125,832748.558812958,2.6499968953430653e-05,0.002133833011612296,0.002160416916012764
example.com,AAAA,Hexadecimal,832748.558898958,832748.55892975,832748.558929958,832748.561538875,3.0791969038546085e-05,0.0026089169550687075,0.0026399169582873583
example.com,AAAA,NetBios,832748.561685875,832748.561704083,832748.561704208,832748.564870958,1.820793841034174e-05,0.0031667499570176005,0.0031850829254835844
example.com,AAAA,DecimalEncoding,832748.565010291,832748.56503925,832748.565039416,832748.568673083,2.8959009796380997e-05,0.003633667016401887,0.003662792034447193
example.com,AAAA,ROT13,832748.568840583,832748.568873333,832748.568873416,832748.572456875,3.275007475167513e-05,0.003583458950743079,0.003616292029619217
example.com,AAAA,URL,832748.572571333,832748.572597,832748.572597125,832748.574785583,2.5667017325758934e-05,0.0021884579909965396,0.002214249921962619
example.com,AAAA,ALL,832748.574885,832748.576229416,832748.576229583,832748.579486291,0.0013444159412756562,0.003256708034314215,0.004601291031576693
example.com,A,Base16,832748.57969525,832748.579715333,832748.579715458,832748.582387666,2.0082923583686352e-05,0.00267220800742507,0.0026924159610643983
example.com,A,Base32,832748.582526541,832748.5826025,832748.582602791,832748.5849905,7.595901843160391e-05,0.0023877089843153954,0.0024639590410515666
example.com,A,Base64,832748.585107875,832748.585128916,832748.585129041,832748.588595458,2.10409052670002e-05,0.00346641696523875,0.0034875829005613923
example.com,A,Base85,832748.588715125,832748.588750458,832748.588750541,832748.591359083,3.533298149704933e-05,0.002608541981317103,0.002643957966938615
example.com,A,Base91,832748.591467125,832748.59149625,832748.591496375,832748.594019875,2.9125018045306206e-05,0.002523500006645918,0.0025527500547468662
example.com,A,Binary,832748.594119583,832748.594150333,832748.594150458,832748.596731833,3.074994310736656e-05,0.002581374952569604,0.0026122499257326126
example.com,A,Hexadecimal,832748.5968435,832748.596861833,832748.596861916,832748.599101625,1.8332968465983868e-05,0.002239709021523595,0.0022581249941140413
example.com,A,NetBios,832748.599194708,832748.599208125,832748.59920825,832748.602054583,1.3416982255876064e-05,0.0028463330818340182,0.0028598749777302146
example.com,A,DecimalEncoding,832748.602160541,832748.60218075,832748.602180875,832748.604336208,2.0209001377224922e-05,0.00215533294249326,0.002175666973926127
example.com,A,ROT13,832748.604422208,832748.604441916,832748.604442,832748.606610666,1.9707949832081795e-05,0.0021686659893020988,0.0021884579909965396
example.com,A,URL,832748.606695791,832748.606718125,832748.60671825,832748.60881525,2.233404666185379e-05,0.0020970000186935067,0.002119458978995681
example.com,A,ALL,832748.60889825,832748.609727875,832748.609727958,832748.614107291,0.0008296249434351921,0.00437933299690485,0.005209040944464505
example.com,AAAA,Base16,832748.614249666,832748.614266541,832748.614266625,832748.617819125,1.6874982975423336e-05,0.0035524999257177114,0.003569458960555494
example.com,AAAA,Base32,832748.617952041,832748.617985083,832748.617985166,832748.620565875,3.304204437881708e-05,0.002580708940513432,0.0026138339890167117
example.com,AAAA,Base64,832748.620679166,832748.620699208,832748.620699291,832748.623046541,2.004194539040327e-05,0.0023472500033676624,0.0023673749528825283
example.com,AAAA,Base85,832748.623138,832748.623167208,832748.623167291,832748.625359375,2.920802216976881e-05,0.002192083979025483,0.0022213750053197145
example.com,AAAA,Base91,832748.625454958,832748.625480541,832748.625480625,832748.627777958,2.5583081878721714e-05,0.002297333092428744,0.0023230001097545028
example.com,AAAA,Binary,832748.627913666,832748.627942666,832748.627942708,832748.630816166,2.8999987989664078e-05,0.0028734580846503377,0.0029025000985711813
example.com,AAAA,Hexadecimal,832748.63091225,832748.63092975,832748.630929833,832748.633086708,1.750001683831215e-05,0.0021568749798461795,0.0021744580008089542
example.com,AAAA,NetBios,832748.633193041,832748.633208,832748.633208083,832748.636006291,1.4959019608795643e-05,0.00279820803552866,0.002813250059261918
example.com,AAAA,DecimalEncoding,832748.636128916,832748.636154208,832748.636154291,832748.638759791,2.529192715883255e-05,0.002605500048957765,0.0026308749802410603
example.com,AAAA,ROT13,832748.638880625,832748.638907291,832748.638907375,832748.641390083,2.666597720235586e-05,0.002482707961462438,0.002509457990527153
example.com,AAAA,URL,832748.641485375,832748.64151,832748.641510208,832748.6460755,2.462498378008604e-05,0.00456529192160815,0.004590124939568341
example.com,AAAA,ALL,832748.646186791,832748.647020958,832748.647021125,832748.650234125,0.0008341670036315918,0.0032130000181496143,0.004047333961352706
example.com,A,Base16,832748.650353708,832748.650368541,832748.650368625,832748.653160416,1.48330582305789e-05,0.0027917911065742373,0.0028067081002518535
example.com,A,Base32,832748.653297375,832748.653332375,832748.653332458,832748.6555815,3.50000336766243e-05,0.0022490420378744602,0.002284125075675547
example.com,A,Base64,832748.655683541,832748.655729041,832748.655729083,832748.658103166,4.549999721348286e-05,0.00237408303655684,0.0024196250597015023
example.com,A,Base85,832748.658205916,832748.658265083,832748.658265166,832748.660788666,5.916692316532135e-05,0.002523500006645918,0.002582749933935702
example.com,A,Base91,832748.660894041,832748.660926208,832748.660926333,832748.66428825,3.216706681996584e-05,0.0033619169844314456,0.0033942090813070536
example.com,A,Binary,832748.664396916,832748.664428083,832748.664428166,832748.666956875,3.116694279015064e-05,0.002528709010221064,0.0025599589571356773
example.com,A,Hexadecimal,832748.667057208,832748.667077666,832748.66707775,832748.669628875,2.0458013750612736e-05,0.002551125013269484,0.002571666962467134
example.com,A,NetBios,832748.669735875,832748.669755875,832748.669756041,832748.672266458,2.0000035874545574e-05,0.0025104170199483633,0.002530583064071834
example.com,A,DecimalEncoding,832748.67237675,832748.67239825,832748.672398333,832748.674894875,2.1499930880963802e-05,0.00249654205981642,0.0025181249948218465
example.com,A,ROT13,832748.675000208,832748.675026291,832748.675026458,832748.678936958,2.60830856859684e-05,0.003910499974153936,0.003936749999411404
example.com,A,URL,832748.679135458,832748.679168708,832748.679168791,832748.681838208,3.3250078558921814e-05,0.002669416950084269,0.0027027500327676535
example.com,A,ALL,832748.681959333,832748.695298916,832748.695299208,832748.705368833,0.013339582947082818,0.010069624986499548,0.02340950001962483
example.com,AAAA,Base16,832748.705644333,832748.705673875,832748.705674041,832748.708818375,2.9542017728090286e-05,0.0031443340703845024,0.003174041979946196
example.com,AAAA,Base32,832748.7089655,832748.709004041,832748.709004208,832748.711620958,3.8541038520634174e-05,0.0026167500764131546,0.0026554580545052886
example.com,AAAA,Base64,832748.711738125,832748.711756958,832748.711757041,832748.715436208,1.883308868855238e-05,0.003679166897200048,0.003698082990013063
example.com,AAAA,Base85,832748.71557175,832748.715608041,832748.715608125,832748.72185875,3.6291079595685005e-05,0.0062506250105798244,0.006287000025622547
example.com,AAAA,Base91,832748.722220125,832748.722279583,832748.72227975,832748.725694958,5.945796146988869e-05,0.0034152079606428742,0.0034748329780995846
example.com,AAAA,Binary,832748.72588525,832748.725925041,832748.725925166,832748.732828708,3.9790989831089973e-05,0.006903541972860694,0.006943457992747426
example.com,AAAA,Hexadecimal,832748.736129833,832748.736164416,832748.736164541,832748.7391405,3.458291757851839e-05,0.00297595898155123,0.0030106669291853905
example.com,AAAA,NetBios,832748.739325458,832748.739346916,832748.739347041,832748.74274525,2.1458021365106106e-05,0.0033982089953497052,0.0034197920467704535
example.com,AAAA,DecimalEncoding,832748.742884458,832748.74302975,832748.743030041,832748.746679416,0.00014529190957546234,0.003649375052191317,0.0037949580000713468
example.com,AAAA,ROT13,832748.746840958,832748.74687,832748.746870166,832748.753271166,2.90420139208436e-05,0.006400999962352216,0.006430207984521985
example.com,AAAA,URL,832748.753596666,832748.753643041,832748.753643166,832748.756883541,4.63749747723341e-05,0.0032403749646618962,0.0032868749694898725
example.com,AAAA,ALL,832748.757052291,832748.758465416,832748.7584655,832748.76272575,0.001413125079125166,0.004260250017978251,0.005673459032550454
example.com,A,Base16,832748.762925375,832748.762949041,832748.762949208,832748.766416291,2.366595435887575e-05,0.003467082977294922,0.0034909159876406193
example.com,A,Base32,832748.7665565,832748.766594708,832748.766594833,832748.770662833,3.8207974284887314e-05,0.004068000009283423,0.004106333013623953
example.com,A,Base64,832748.77095475,832748.771088458,832748.771088541,832748.776844125,0.0001337080029770732,0.005755583988502622,0.0058893749956041574
example.com,A,Base85,832748.777075916,832748.777123958,832748.777124083,832748.782409416,4.8042042180895805e-05,0.0052853330271318555,0.005333500099368393
example.com,A,Base91,832748.782627833,832748.789800583,832748.789800875,832748.797075666,0.007172750076279044,0.007274791016243398,0.014447833062149584
example.com,A,Binary,832748.797256333,832748.797301916,832748.797302,832748.801611416,4.558300133794546e-05,0.004309416050091386,0.0043550829868763685
example.com,A,Hexadecimal,832748.801753291,832748.801780166,832748.80178025,832748.804951708,2.687494270503521e-05,0.0031714579090476036,0.003198416903614998
example.com,A,NetBios,832748.805140958,832748.8051735,832748.80517375,832748.808607708,3.254192415624857e-05,0.003433957928791642,0.003466749913059175
example.com,A,DecimalEncoding,832748.808865125,832748.808897958,832748.808898125,832748.812572125,3.2833078876137733e-05,0.003674000035971403,0.0037070000544190407
example.com,A,ROT13,832748.812740791,832748.81277425,832748.812774375,832748.816286166,3.345904406160116e-05,0.003511791001074016,0.0035453749587759376
example.com,A,URL,832748.816448583,832748.816490958,832748.816491041,832748.820596083,4.237494431436062e-05,0.004105041967704892,0.004147499916143715
example.com,A,ALL,832748.820748583,832748.821910166,832748.821910375,832748.826973375,0.001161583000794053,0.005063000018708408,0.006224792101420462
example.com,AAAA,Base16,832748.827157125,832748.827186166,832748.827186375,832748.830536708,2.904096618294716e-05,0.0033503329614177346,0.003379583009518683
example.com,AAAA,Base32,832748.830683125,832748.830721333,832748.8307215,832748.833903291,3.820809070020914e-05,0.003181791049428284,0.003220166079699993
example.com,AAAA,Base64,832748.834038,832748.834065958,832748.834066125,832748.837569333,2.795807085931301e-05,0.0035032080486416817,0.0035313330590724945
example.com,AAAA,Base85,832748.837765166,832748.83785725,832748.837857416,832748.955993375,9.208405390381813e-05,0.11813595902640373,0.11822820908855647
example.com,AAAA,Base91,832748.956333416,832748.956403666,832748.956403833,832748.964263833,7.02498946338892e-05,0.00786000001244247,0.00793041696306318
example.com,AAAA,Binary,832748.964503375,832748.964571916,832748.964572041,832748.970339916,6.854103412479162e-05,0.005767875001765788,0.0058365409495308995
example.com,AAAA,Hexadecimal,832748.97102775,832748.971291291,832748.971291416,832748.987089166,0.0002635408891364932,0.01579774997662753,0.016061415895819664
example.com,AAAA,NetBios,832748.9873545,832748.987386,832748.987386166,832748.994641958,3.15000070258975e-05,0.007255792035721242,0.007287458050996065
example.com,AAAA,DecimalEncoding,832748.994845708,832748.994888041,832748.994888166,832748.998244083,4.233303479850292e-05,0.003355917055159807,0.0033983750035986304
example.com,AAAA,ROT13,832748.998427708,832748.998462666,832748.998462833,832749.002906625,3.495789133012295e-05,0.004443792044185102,0.004478916991502047
example.com,AAAA,URL,832749.003072708,832749.003111125,832749.003111291,832749.007257708,3.841693978756666e-05,0.004146417020820081,0.004184999968856573
example.com,AAAA,ALL,832749.007548708,832749.009159,832749.009159291,832749.0160615,0.001610292005352676,0.006902208901010454,0.008512791944667697
example.com,A,Base16,832749.016433291,832749.016473958,832749.016474041,832749.020265666,4.066701512783766e-05,0.00379162491299212,0.00383237493224442
example.com,A,Base32,832749.020483458,832749.020574416,832749.0205745,832749.0241655,9.095808491110802e-05,0.0035909999860450625,0.0036820420064032078
example.com,A,Base64,832749.0243865,832749.024419875,832749.02442,832749.029190583,3.3374992199242115e-05,0.0047705830074846745,0.004804083029739559
example.com,A,Base85,832749.029412833,832749.029459333,832749.0294595,832749.0326905,4.650000482797623e-05,0.003231000038795173,0.0032776669831946492
example.com,A,Base91,832749.032827708,832749.032869666,832749.032869791,832749.036135,4.195794463157654e-05,0.0032652089139446616,0.0033072918886318803
example.com,A,Binary,832749.036265291,832749.036305625,832749.036305791,832749.039401416,4.03339508920908e-05,0.0030956249684095383,0.0031361249275505543
example.com,A,Hexadecimal,832749.039548416,832749.03959875,832749.039599,832749.043071416,5.033391062170267e-05,0.0034724159631878138,0.0035229999339208007
example.com,A,NetBios,832749.043234708,832749.043258333,832749.043258416,832749.048561166,2.362497616559267e-05,0.005302750039845705,0.00532645802013576
example.com,A,DecimalEncoding,832749.048839333,832749.048928208,832749.048928458,832749.052549333,8.887494914233685e-05,0.003620874951593578,0.003709999960847199
example.com,A,ROT13,832749.052719375,832749.052756166,832749.052756416,832749.056112708,3.679096698760986e-05,0.00335629191249609,0.003393332939594984
example.com,A,URL,832749.056257,832749.056295125,832749.05629525,832749.059949875,3.8125086575746536e-05,0.0036546250339597464,0.003692875034175813
example.com,A,ALL,832749.060103,832749.061392375,832749.061392625,832749.067332708,0.001289375009946525,0.005940083065070212,0.007229708018712699
example.com,AAAA,Base16,832749.068342791,832749.068375583,832749.06837575,832749.076463875,3.2791984267532825e-05,0.008088125032372773,0.008121083956211805
example.com,AAAA,Base32,832749.076696666,832749.076809375,832749.076809625,832749.081017125,0.00011270900722593069,0.004207500023767352,0.004320459091104567
example.com,AAAA,Base64,832749.081227625,832749.081257958,832749.081258166,832749.084176958,3.033294342458248e-05,0.0029187919571995735,0.0029493329348042607
example.com,AAAA,Base85,832749.084292916,832749.084329583,832749.084329666,832749.086961458,3.666698466986418e-05,0.002631791983731091,0.002668541972525418
example.com,AAAA,Base91,832749.087077,832749.087111333,832749.087111458,832749.090134833,3.433309029787779e-05,0.0030233750585466623,0.0030578330624848604
example.com,AAAA,Binary,832749.090334166,832749.090373958,832749.090374041,832749.0943345,3.9792037568986416e-05,0.003960459027439356,0.004000334069132805
example.com,AAAA,Hexadecimal,832749.094488458,832749.094543791,832749.094544,832749.097701625,5.5333017371594906e-05,0.00315762497484684,0.003213166957721114
example.com,AAAA,NetBios,832749.097843708,832749.097867,832749.097867166,832749.101002333,2.3292028345167637e-05,0.0031351669458672404,0.0031586249824613333
example.com,AAAA,DecimalEncoding,832749.101186958,832749.101224958,832749.101225041,832749.10588825,3.799994010478258e-05,0.0046632090816274285,0.004701292025856674
example.com,AAAA,ROT13,832749.106065958,832749.106103083,832749.106103208,832749.109788083,3.712496254593134e-05,0.0036848749732598662,0.0037221249658614397
example.com,AAAA,URL,832749.10999025,832749.110067125,832749.110067291,832749.114853916,7.687497418373823e-05,0.004786625038832426,0.0048636660212650895
example.com,AAAA,ALL,832749.115053916,832749.117989458,832749.117989708,832749.123857541,0.0029355420265346766,0.005867833038792014,0.008803625009022653
example.com,A,Base16,832749.124092833,832749.124130958,832749.124131125,832749.127257333,3.812497016042471e-05,0.003126207971945405,0.0031644999980926514
example.com,A,Base32,832749.127440458,832749.127484625,832749.127484791,832749.131798083,4.4166925363242626e-05,0.004313291981816292,0.00435762491542846
example.com,A,Base64,832749.131985,832749.13201425,832749.132014333,832749.135021541,2.9250048100948334e-05,0.0030072079971432686,0.0030365410493686795
example.com,A,Base85,832749.135175791,832749.13521275,832749.135212916,832749.137917791,3.695907071232796e-05,0.0027048750780522823,0.0027420000405982137
example.com,A,Base91,832749.138056583,832749.138092,832749.138092166,832749.141723333,3.541703335940838e-05,0.0036311669973656535,0.003666750038973987
example.com,A,Binary,832749.141840666,832749.141873666,832749.141873791,832749.144639375,3.300001844763756e-05,0.0027655840385705233,0.002798709087073803
example.com,A,Hexadecimal,832749.144774375,832749.144797791,832749.144797958,832749.147447208,2.3416010662913322e-05,0.0026492499746382236,0.002672832924872637
example.com,A,NetBios,832749.147601458,832749.147619208,832749.147619333,832749.150174166,1.7749960534274578e-05,0.0025548329576849937,0.0025727079482749104
example.com,A,DecimalEncoding,832749.150307958,832749.150337583,832749.150337666,832749.153149625,2.962502185255289e-05,0.0028119590133428574,0.002841667039319873
example.com,A,ROT13,832749.153278666,832749.153309875,832749.153310041,832749.157342458,3.120908513665199e-05,0.004032417084090412,0.004063792061060667
example.com,A,URL,832749.157506291,832749.157568833,832749.157568958,832749.160817083,6.254191976040602e-05,0.003248124965466559,0.003310791915282607
example.com,A,ALL,832749.16104075,832749.162242625,832749.162242833,832749.166419875,0.0012018750421702862,0.0041770420502871275,0.005379125010222197
example.com,AAAA,Base16,832749.166603583,832749.166626541,832749.166626666,832749.17074425,2.2957916371524334e-05,0.004117583972401917,0.0041406669188290834
example.com,AAAA,Base32,832749.170946333,832749.171011541,832749.171011791,832749.173972166,6.520806346088648e-05,0.0029603750444948673,0.0030258330516517162
example.com,AAAA,Base64,832749.174118791,832749.174142375,832749.174142541,832749.177825916,2.358399797230959e-05,0.003683374961838126,0.003707124968059361
example.com,AAAA,Base85,832749.177978708,832749.178019291,832749.178019375,832749.181231166,4.058307968080044e-05,0.0032117910450324416,0.0032524580601602793
example.com,AAAA,Base91,832749.181383916,832749.181423125,832749.181423333,832749.184791958,3.9209029637277126e-05,0.0033686249516904354,0.0034080420155078173
example.com,AAAA,Binary,832749.184951375,832749.184990083,832749.184990208,832749.187655458,3.8707978092134e-05,0.0026652499800547957,0.002704082988202572
example.com,AAAA,Hexadecimal,832749.187770541,832749.1877915,832749.187791625,832749.190752958,2.0959065295755863e-05,0.0029613329097628593,0.0029824170051142573
example.com,AAAA,NetBios,832749.19091775,832749.190940583,832749.19094075,832749.194668541,2.2833002731204033e-05,0.0037277910159900784,0.0037507909582927823
example.com,AAAA,DecimalEncoding,832749.194852666,832749.1949135,832749.194913708,832749.197535583,6.083399057388306e-05,0.0026218750281259418,0.0026829170528799295
example.com,AAAA,ROT13,832749.197658833,832749.197688041,832749.197688166,832749.200281666,2.920802216976881e-05,0.0025934999575838447,0.0026228330098092556
example.com,AAAA,URL,832749.20040125,832749.200431166,832749.20043125,832749.203038583,2.99159437417984e-05,0.00260733300819993,0.0026373330038040876
example.com,AAAA,ALL,832749.203139916,832749.204234708,832749.204234833,832749.20714925,0.0010947920382022858,0.0029144169529899955,0.004009334021247923
example.com,A,Base16,832749.207281166,832749.207299291,832749.207299375,832749.210293916,1.8125050701200962e-05,0.0029945410788059235,0.0030127500649541616
example.com,A,Base32,832749.210396708,832749.210426125,832749.21042625,832749.212602791,2.9416987672448158e-05,0.0021765410201624036,0.002206083037890494
example.com,A,Base64,832749.212700375,832749.212718,832749.212718125,832749.214941958,1.7625046893954277e-05,0.0022238329984247684,0.002241582958959043
example.com,A,Base85,832749.215028458,832749.215058166,832749.215058291,832749.217242666,2.970790956169367e-05,0.0021843750728294253,0.002214208012446761
example.com,A,Base91,832749.217327333,832749.217358291,832749.217358375,832749.219536958,3.0957977287471294e-05,0.00217858306132257,0.0022096249740570784
example.com,A,Binary,832749.219626041,832749.2196495,832749.219649625,832749.222514791,2.345896791666746e-05,0.002865165937691927,0.0028887499356642365
example.com,A,Hexadecimal,832749.22262025,832749.222637333,832749.222637416,832749.225025833,1.708301715552807e-05,0.0023884170223027468,0.0024055830435827374
example.com,A,NetBios,832749.225155791,832749.225251833,832749.225251958,832749.227635166,9.604194201529026e-05,0.0023832080187276006,0.002479374990798533
example.com,A,DecimalEncoding,832749.227754458,832749.227779833,832749.227779916,832749.229973333,2.537504769861698e-05,0.0021934169344604015,0.002218874986283481
example.com,A,ROT13,832749.230067583,832749.230093083,832749.230093166,832749.232277041,2.5499961338937283e-05,0.002183874952606857,0.0022094579180702567
example.com,A,URL,832749.232364625,832749.232389375,832749.2323895,832749.235179,2.475001383572817e-05,0.0027894999366253614,0.0028143749805167317
example.com,A,ALL,832749.235266625,832749.236104291,832749.236104458,832749.2391035,0.000837666098959744,0.0029990420443937182,0.003836875082924962
example.com,AAAA,Base16,832749.239212041,832749.2392285,832749.239228625,832749.241446791,1.6459031030535698e-05,0.002218166016973555,0.002234749961644411
example.com,AAAA,Base32,832749.241539,832749.241566041,832749.241566125,832749.243726458,2.7041067369282246e-05,0.0021603330969810486,0.002187458099797368
example.com,AAAA,Base64,832749.243811,832749.24382775,832749.243827875,832749.246083916,1.6749952919781208e-05,0.0022560410434380174,0.0022729160264134407
example.com,AAAA,Base85,832749.246182416,832749.246210958,832749.246211041,832749.248456458,2.8542010113596916e-05,0.0022454169811680913,0.002274041995406151
example.com,AAAA,Base91,832749.248542791,832749.248569666,832749.24856975,832749.251515375,2.687494270503521e-05,0.002945624990388751,0.0029725839849561453
example.com,AAAA,Binary,832749.251643833,832749.251672166,832749.25167225,832749.253855416,2.8333044610917568e-05,0.002183165983296931,0.0022115829633548856
example.com,AAAA,Hexadecimal,832749.25395425,832749.253972541,832749.253972666,832749.256137208,1.8290942534804344e-05,0.0021645419765263796,0.002182957949116826
example.com,AAAA,NetBios,832749.256227791,832749.256242375,832749.2562425,832749.258383333,1.4584045857191086e-05,0.002140832948498428,0.002155542024411261
example.com,AAAA,DecimalEncoding,832749.25846575,832749.258489541,832749.258489666,832749.260747333,2.379098441451788e-05,0.002257667016237974,0.002281583030708134
example.com,AAAA,ROT13,832749.260846083,832749.260869583,832749.260869708,832749.26375975,2.3499946109950542e-05,0.0028900420293211937,0.0029136670054867864
example.com,AAAA,URL,832749.263856083,832749.263880333,832749.263880416,832749.266058041,2.4250010028481483e-05,0.002177624963223934,0.0022019579773768783
example.com,AAAA,ALL,832749.266147583,832749.266960333,832749.2669605,832749.27045,0.0008127499604597688,0.0034894999116659164,0.004302416928112507
example.com,A,Base16,832749.270567583,832749.270582708,832749.27058275,832749.272862333,1.5124911442399025e-05,0.0022795830154791474,0.002294749952852726
example.com,A,Base32,832749.272955333,832749.272984916,832749.272985,832749.275199833,2.9582995921373367e-05,0.002214832929894328,0.0022444999776780605
example.com,A,Base64,832749.27529425,832749.275354958,832749.275355083,832749.279266833,6.070802919566631e-05,0.003911749925464392,0.0039725829847157
example.com,A,Base85,832749.279367375,832749.279393041,832749.279393125,832749.28154,2.566608600318432e-05,0.0021468750201165676,0.002172625041566789
example.com,A,Base91,832749.281627083,832749.281654083,832749.281654166,832749.283774125,2.7000089175999165e-05,0.0021199589828029275,0.0021470420761033893
example.com,A,Binary,832749.28385975,832749.283884958,832749.283885041,832749.285999,2.520799171179533e-05,0.0021139589371159673,0.002139249932952225
example.com,A,Hexadecimal,832749.286082083,832749.286097666,832749.28609775,832749.28822725,1.5583005733788013e-05,0.0021295000333338976,0.002145166974514723
example.com,A,NetBios,832749.288307583,832749.288323041,832749.288323125,832749.290857041,1.5458092093467712e-05,0.0025339160347357392,0.002549458062276244
example.com,A,DecimalEncoding,832749.290946208,832749.290966625,832749.29096675,832749.292864333,2.0416919142007828e-05,0.0018975830171257257,0.0019181249663233757
example.com,A,ROT13,832749.292943416,832749.2929625,832749.292962583,832749.294875166,1.9083963707089424e-05,0.0019125830149278045,0.0019317499827593565
example.com,A,URL,832749.294956208,832749.294977541,832749.294977583,832749.296855041,2.1332991309463978e-05,0.001877457951195538,0.0018988329684361815
example.com,A,ALL,832749.296930083,832749.297659125,832749.29765925,832749.300378,0.0007290419889613986,0.0027187500381842256,0.0034479170572012663
example.com,AAAA,Base16,832749.300465958,832749.30047725,832749.300477375,832749.302961,1.1292053386569023e-05,0.002483624964952469,0.00249504204839468
example.com,AAAA,Base32,832749.303039125,832749.303060791,832749.303060875,832749.304941375,2.166593912988901e-05,0.0018804999999701977,0.0019022499909624457
example.com,AAAA,Base64,832749.305025958,832749.305042083,832749.305042166,832749.306911,1.6125035472214222e-05,0.0018688340205699205,0.0018850420601665974
example.com,AAAA,Base85,832749.306985416,832749.3070095,832749.307009583,832749.309019583,2.4084001779556274e-05,0.0020100000547245145,0.0020341670606285334
example.com,AAAA,Base91,832749.309114875,832749.30914025,832749.309140333,832749.311146333,2.5374931283295155e-05,0.002006000024266541,0.0020314579596742988
example.com,AAAA,Binary,832749.311236041,832749.311261166,832749.31126125,832749.313784291,2.5124987587332726e-05,0.0025230409810319543,0.002548250020481646
example.com,AAAA,Hexadecimal,832749.313869166,832749.313884333,832749.313884375,832749.315729083,1.5167053788900375e-05,0.0018447079928591847,0.0018599170725792646
example.com,AAAA,NetBios,832749.315808041,832749.31582125,832749.315821375,832749.317674,1.3208948075771332e-05,0.001852625049650669,0.0018659590277820826
example.com,AAAA,DecimalEncoding,832749.317744458,832749.317763041,832749.317763166,832749.3196405,1.8583028577268124e-05,0.0018773339688777924,0.0018960420275107026
example.com,AAAA,ROT13,832749.319728125,832749.319748833,832749.319748958,832749.321644,2.0707957446575165e-05,0.0018950420198962092,0.0019158750073984265
example.com,AAAA,URL,832749.321727333,832749.32174775,832749.321747833,832749.324186583,2.0417035557329655e-05,0.002438750001601875,0.002459250041283667
example.com,AAAA,ALL,832749.324265291,832749.325081583,832749.32508175,832749.327686791,0.0008162920130416751,0.0026050409069284797,0.0034214999759569764
example.com,A,Base16,832749.327781666,832749.327795791,832749.327795875,832749.329720791,1.4125020243227482e-05,0.0019249159377068281,0.0019391250098124146
example.com,A,Base32,832749.329793916,832749.3298255,832749.329825625,832749.331723416,3.158405888825655e-05,0.0018977909348905087,0.0019295000238344073
example.com,A,Base64,832749.331821458,832749.331840916,832749.331840958,832749.333721708,1.9458006136119366e-05,0.001880750060081482,0.0019002500921487808
example.com,A,Base85,832749.333799708,832749.333827416,832749.333827458,832749.336317166,2.7707894332706928e-05,0.0024897080147638917,0.002517457935027778
example.com,A,Base91,832749.336403458,832749.336427666,832749.33642775,832749.338349791,2.420798409730196e-05,0.001922041061334312,0.0019463329808786511
example.com,A,Binary,832749.338427916,832749.338450166,832749.338450208,832749.3403735,2.2249994799494743e-05,0.0019232920603826642,0.0019455839646980166
example.com,A,Hexadecimal,832749.340454833,832749.340470208,832749.34047025,832749.342344875,1.537497155368328e-05,0.0018746249843388796,0.0018900419818237424
example.com,A,NetBios,832749.342418458,832749.342431666,832749.342431708,832749.34428475,1.3208016753196716e-05,0.0018530420493334532,0.0018662920920178294
example.com,A,DecimalEncoding,832749.344356,832749.34437125,832749.344371333,832749.346291083,1.525005791336298e-05,0.0019197500078007579,0.0019350830698385835
example.com,A,ROT13,832749.346365666,832749.346384583,832749.346384708,832749.348808708,1.89170241355896e-05,0.0024240000639110804,0.0024430420016869903
example.com,A,URL,832749.3488825,832749.348902708,832749.348902791,832749.350815666,2.0208070054650307e-05,0.0019128749845549464,0.0019331660587340593
example.com,A,ALL,832749.350902041,832749.351615875,832749.351616,832749.354094625,0.000713834073394537,0.002478624926880002,0.003192584030330181
example.com,AAAA,Base16,832749.354172666,832749.354186041,832749.354186083,832749.356072916,1.3375072740018368e-05,0.001886832993477583,0.001900249975733459
example.com,AAAA,Base32,832749.356149583,832749.356174,832749.356174125,832749.358064958,2.4416949599981308e-05,0.0018908330239355564,0.0019153750035911798
example.com,AAAA,Base64,832749.358140416,832749.358156125,832749.358156208,832749.36061925,1.5708967112004757e-05,0.002463042037561536,0.002478834008798003
example.com,AAAA,Base85,832749.360698541,832749.360721458,832749.3607215,832749.36258575,2.2916938178241253e-05,0.0018642499344423413,0.001887208898551762
example.com,AAAA,Base91,832749.36266525,832749.362687583,832749.362687625,832749.364539333,2.2332998923957348e-05,0.0018517080461606383,0.0018740830710157752
example.com,AAAA,Binary,832749.364607625,832749.364628458,832749.364628541,832749.366477166,2.083310391753912e-05,0.0018486249027773738,0.0018695410108193755
example.com,AAAA,Hexadecimal,832749.366555625,832749.366568625,832749.366568708,832749.368417041,1.2999982573091984e-05,0.0018483330495655537,0.0018614160362631083
